disease,location,event,start_date,end_date,duration,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,unique_id
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2019-07-20 00:00:00,2020-03-14 00:00:00,26,77.49945,1.11538,0.951294,0.978261,0.274387,1.05589,0.997162,1.12517,1.03006,1.53264,1.3764,1.83368,0.563736,1.47099,1.60263,1.66477,1.75464,1.87777,1.79881,2.14897,2.63357,1.56758,3.20978,4.49323,5.74943,4.25474,2.9592,2.89747,3.46875,3.40572,2.76205,3.33883,2.41262,2.52398,2.74144,3.92842,,,,,,,,,,,,,,,,,,,,,,,,,,2379
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2020-01-18 00:00:00,2020-09-05 00:00:00,25,79.97650799999998,2.89747,3.46875,3.40572,2.76205,3.33883,2.41262,2.52398,2.74144,3.92842,4.89374,5.2833,4.43076,4.11457,3.93013,3.67495,3.96684,3.33024,2.40997,2.02245,0.436855,1.49609,1.48099,1.23246,1.43996,1.0079,0.791073,0.847663,0.670003,0.947343,0.917722,0.785198,0.670827,0.716355,0.999839,,,,,,,,,,,,,,,,,,,,,,,,,,,2380
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2020-07-11 00:00:00,2021-05-01 00:00:00,34,85.306663,0.791073,0.847663,0.670003,0.947343,0.917722,0.785198,0.670827,0.716355,0.999839,0.786296,0.614314,4.0396,1.10059,2.38447,2.42651,2.2123,2.23375,2.49132,2.47243,2.45089,2.69151,2.83991,2.93153,2.92363,2.64188,2.62554,2.26914,2.36663,3.54773,2.8474,2.14442,3.03986,1.67816,2.03891,1.97054,2.26,2.4033,1.91825,1.57802,1.73928,1.82089,2.28414,2.1875,,,,,,,,,,,,,,,,,,2381
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2021-03-06 00:00:00,2021-12-18 00:00:00,33,153.6501,1.97054,2.26,2.4033,1.91825,1.57802,1.73928,1.82089,2.28414,2.1875,2.53758,2.68949,2.57235,3.01847,3.39437,1.91538,3.08754,2.59325,3.39048,3.03153,3.09902,4.26966,4.63975,4.79987,4.5749,5.11501,4.32547,4.63881,5.14523,5.45844,7.28814,5.67974,4.63744,4.56906,4.16427,4.85167,3.14361,4.03974,4.28652,4.82759,4.46643,4.72881,4.50856,,,,,,,,,,,,,,,,,,,2382
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2021-10-23 00:00:00,2022-03-19 00:00:00,13,77.16949000000001,4.16427,4.85167,3.14361,4.03974,4.28652,4.82759,4.46643,4.72881,4.50856,3.96975,5.90112,3.82369,3.75421,2.69208,2.43665,1.53417,1.99673,2.6959,0.0,3.19346,3.14315,3.01138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2022-01-22 00:00:00,2022-09-03 00:00:00,24,118.80259,2.69208,2.43665,1.53417,1.99673,2.6959,0.0,3.19346,3.14315,3.01138,3.31418,3.59924,3.84934,4.19767,3.37265,3.70492,5.36901,4.65442,4.5114,4.12954,4.69964,4.84456,4.77445,4.78424,4.58968,4.05271,4.13707,3.79074,3.33533,4.20441,3.84816,3.6876,3.42127,3.22684,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2022-07-09 00:00:00,2023-04-01 00:00:00,30,237.41842,4.05271,4.13707,3.79074,3.33533,4.20441,3.84816,3.6876,3.42127,3.22684,4.46429,6.11721,6.28361,5.72777,6.69573,6.49409,7.60053,10.8406,12.7334,12.6955,12.2474,11.0104,11.4517,8.84727,8.21485,7.19204,5.3603,4.32388,5.63917,4.21949,4.18154,4.94155,4.75798,4.41834,4.24967,3.55137,3.92986,5.25316,5.08922,5.18237,,,,,,,,,,,,,,,,,,,,,,2385
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2023-02-04 00:00:00,2023-06-10 00:00:00,10,82.3223,4.94155,4.75798,4.41834,4.24967,3.55137,3.92986,5.25316,5.08922,5.18237,4.6397,3.99189,2.96031,3.65816,3.82458,4.18097,4.29069,4.67646,3.53654,5.18948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2023-04-15 00:00:00,2023-09-02 00:00:00,12,68.94607,3.99189,2.96031,3.65816,3.82458,4.18097,4.29069,4.67646,3.53654,5.18948,3.7645,3.59063,3.29412,2.35881,2.25593,2.32075,2.14467,2.29226,2.31988,2.38322,2.72439,3.18783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2023-07-08 00:00:00,2024-08-24 00:00:00,51,290.66842,2.35881,2.25593,2.32075,2.14467,2.29226,2.31988,2.38322,2.72439,3.18783,4.41282,4.607,5.18679,4.62332,4.02926,4.18207,4.97941,5.0665,5.20627,5.9233,5.0485,5.42289,4.93337,5.92718,6.21781,6.97235,7.66083,6.23352,5.96576,4.91564,6.54229,6.98141,7.91168,8.78667,8.9064,8.2659,8.22474,7.52093,6.96053,6.6153,6.55045,5.07388,4.86876,4.30917,4.48692,4.80741,4.78375,4.16554,4.34072,4.41851,4.10997,3.27088,3.40861,3.44275,3.23751,2.79633,3.16846,3.39584,3.25345,3.20153,3.3598,2388
ILI,DISTRICT OF COLUMBIA,PERCENT_UNWEIGHTED,2024-06-29 00:00:00,2025-05-31 00:00:00,40,247.16646,3.40861,3.44275,3.23751,2.79633,3.16846,3.39584,3.25345,3.20153,3.3598,4.05516,4.27744,5.32877,5.08214,4.72389,3.57143,4.10215,4.88732,5.455,6.07409,5.26986,5.6719,6.93847,5.67942,6.19929,5.93578,7.3031,7.93024,6.72688,6.00062,7.52493,10.162,9.90227,11.1177,10.1385,7.44905,5.83807,7.03054,6.36985,5.08346,5.10397,5.59284,4.01083,3.49471,3.49287,4.37764,,,,,,,,,,,,,,,,2389
COVID-19,BELGIUM,CASES,2020-05-30 00:00:00,2021-02-20 00:00:00,30,695569.0,1376.0,886.0,846.0,632.0,659.0,629.0,631.0,1237.0,2021.0,3675.0,3999.0,4468.0,3599.0,3131.0,3226.0,4653.0,8270.0,12055.0,14820.0,29308.0,56184.0,92294.0,123820.0,64939.0,37112.0,25624.0,17544.0,15494.0,13217.0,20601.0,14270.0,11139.0,13525.0,14515.0,14645.0,15983.0,16033.0,13245.0,15264.0,,,,,,,,,,,,,,,,,,,,,,2390
COVID-19,BELGIUM,CASES,2020-12-26 00:00:00,2021-07-31 00:00:00,23,500955.0,14270.0,11139.0,13525.0,14515.0,14645.0,15983.0,16033.0,13245.0,15264.0,17035.0,16395.0,19512.0,22620.0,38122.0,31411.0,25013.0,24513.0,25041.0,21393.0,20917.0,15720.0,17057.0,12635.0,10111.0,5891.0,3319.0,3392.0,4032.0,7192.0,9713.0,10052.0,11250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391
COVID-19,BELGIUM,CASES,2021-06-05 00:00:00,2022-07-09 00:00:00,49,3235117.0,10111.0,5891.0,3319.0,3392.0,4032.0,7192.0,9713.0,10052.0,11250.0,12011.0,13143.0,13857.0,14183.0,14099.0,13508.0,14298.0,13909.0,13474.0,13905.0,18767.0,32491.0,48290.0,53813.0,70249.0,96788.0,120133.0,125834.0,102305.0,69992.0,38347.0,67232.0,126343.0,179045.0,286508.0,358686.0,240113.0,125043.0,73142.0,49811.0,42258.0,53760.0,67509.0,74524.0,68963.0,64684.0,57231.0,42828.0,40657.0,31888.0,28061.0,17896.0,13275.0,11186.0,11498.0,17688.0,23571.0,34567.0,48802.0,,,2392
COVID-19,BELGIUM,CASES,2022-05-14 00:00:00,2022-10-15 00:00:00,14,498228.0,28061.0,17896.0,13275.0,11186.0,11498.0,17688.0,23571.0,34567.0,48802.0,54170.0,32281.0,32924.0,23044.0,16184.0,12612.0,11675.0,10284.0,9145.0,14391.0,14341.0,18574.0,21702.0,20357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393
COVID-19,BELGIUM,CASES,2022-08-20 00:00:00,2023-02-25 00:00:00,19,264172.0,12612.0,11675.0,10284.0,9145.0,14391.0,14341.0,18574.0,21702.0,20357.0,15874.0,9801.0,5076.0,5408.0,4463.0,5926.0,6299.0,8631.0,10256.0,9950.0,0.0,13986.0,3913.0,2780.0,2572.0,3904.0,5546.0,7324.0,9382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394
COVID-19,BELGIUM,CASES,2022-12-31 00:00:00,2024-01-27 00:00:00,48,603337.0,0.0,13986.0,3913.0,2780.0,2572.0,3904.0,5546.0,7324.0,9382.0,10140.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,,,,2395
RSV,MI,HOSPITALIZATIONS,2024-06-22 00:00:00,2025-05-31 00:00:00,41,5393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,36.0,44.0,53.0,106.0,122.0,161.0,190.0,395.0,432.0,468.0,294.0,313.0,384.0,329.0,273.0,331.0,348.0,204.0,181.0,177.0,145.0,111.0,84.0,89.0,54.0,61.0,,,,,,,,,,,,,,,2396
COVID-19,BURUNDI,CASES,2020-08-22 00:00:00,2021-03-27 00:00:00,23,2245.0,17.0,16.0,15.0,11.0,2.0,12.0,28.0,4.0,19.0,19.0,30.0,27.0,15.0,29.0,25.0,13.0,34.0,33.0,25.0,36.0,63.0,300.0,253.0,175.0,104.0,107.0,159.0,198.0,118.0,142.0,122.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397
COVID-19,BURUNDI,CASES,2021-01-30 00:00:00,2021-07-03 00:00:00,14,4056.0,175.0,104.0,107.0,159.0,198.0,118.0,142.0,122.0,94.0,254.0,208.0,358.0,328.0,213.0,131.0,141.0,204.0,221.0,166.0,114.0,126.0,227.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398
COVID-19,BURUNDI,CASES,2021-05-08 00:00:00,2021-12-11 00:00:00,23,16648.0,131.0,141.0,204.0,221.0,166.0,114.0,126.0,227.0,146.0,114.0,194.0,326.0,952.0,1008.0,1532.0,1171.0,1203.0,591.0,1462.0,142.0,2167.0,1915.0,770.0,514.0,339.0,145.0,97.0,85.0,111.0,54.0,53.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399
COVID-19,BURUNDI,CASES,2021-10-16 00:00:00,2022-04-16 00:00:00,18,19681.0,514.0,339.0,145.0,97.0,85.0,111.0,54.0,53.0,227.0,756.0,2235.0,3709.0,7356.0,1535.0,611.0,431.0,263.0,294.0,91.0,116.0,87.0,98.0,60.0,132.0,79.0,144.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400
COVID-19,BURUNDI,CASES,2022-02-19 00:00:00,2022-07-16 00:00:00,13,5366.0,91.0,116.0,87.0,98.0,60.0,132.0,79.0,144.0,59.0,165.0,1111.0,738.0,499.0,371.0,381.0,142.0,119.0,150.0,144.0,156.0,138.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401
COVID-19,BURUNDI,CASES,2022-05-21 00:00:00,2022-12-03 00:00:00,20,9783.0,371.0,381.0,142.0,119.0,150.0,144.0,156.0,138.0,386.0,628.0,1458.0,1700.0,994.0,806.0,255.0,307.0,0.0,512.0,184.0,127.0,32.0,64.0,124.0,57.0,0.0,104.0,65.0,139.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402
COVID-19,FL,HOSPITALIZATIONS,2020-09-12 00:00:00,2021-07-03 00:00:00,34,162178.0,2922.0,2441.0,2099.0,1984.0,2156.0,2144.0,2441.0,3177.0,2801.0,3344.0,3634.0,4016.0,4600.0,4878.0,5607.0,5948.0,7184.0,8108.0,7724.0,7203.0,6556.0,5809.0,5109.0,4747.0,4192.0,3866.0,3404.0,3218.0,3169.0,3291.0,3495.0,3762.0,3759.0,3547.0,3081.0,2907.0,2370.0,2294.0,1873.0,1745.0,1728.0,1757.0,2088.0,,,,,,,,,,,,,,,,,,2403
COVID-19,FL,HOSPITALIZATIONS,2021-05-08 00:00:00,2021-12-18 00:00:00,24,162421.0,3081.0,2907.0,2370.0,2294.0,1873.0,1745.0,1728.0,1757.0,2088.0,3059.0,4571.0,7545.0,10917.0,14255.0,15579.0,15956.0,13734.0,11713.0,9473.0,7293.0,5454.0,4088.0,3215.0,2549.0,2039.0,1669.0,1424.0,1303.0,1306.0,1174.0,1247.0,1365.0,1650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404
COVID-19,FL,HOSPITALIZATIONS,2021-10-23 00:00:00,2022-05-14 00:00:00,21,110174.0,2039.0,1669.0,1424.0,1303.0,1306.0,1174.0,1247.0,1365.0,1650.0,3186.0,7804.0,13049.0,14598.0,13088.0,10590.0,8363.0,6136.0,4318.0,2896.0,1953.0,1391.0,1113.0,814.0,711.0,693.0,964.0,923.0,1169.0,1477.0,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405
COVID-19,FL,HOSPITALIZATIONS,2022-03-19 00:00:00,2022-11-19 00:00:00,27,101855.0,1113.0,814.0,711.0,693.0,964.0,923.0,1169.0,1477.0,1761.0,2184.0,2867.0,3317.0,3836.0,4143.0,4346.0,4638.0,4907.0,5140.0,5321.0,5255.0,6006.0,4693.0,4204.0,3831.0,3451.0,2929.0,2536.0,2150.0,2272.0,1455.0,1365.0,1201.0,1278.0,2008.0,5614.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,2406
COVID-19,FL,HOSPITALIZATIONS,2022-09-24 00:00:00,2023-07-01 00:00:00,32,69808.0,2150.0,2272.0,1455.0,1365.0,1201.0,1278.0,2008.0,5614.0,1283.0,1294.0,1702.0,1803.0,2157.0,2461.0,2983.0,3643.0,3160.0,2788.0,2511.0,2286.0,2062.0,1762.0,1721.0,1552.0,1446.0,1282.0,1295.0,1265.0,1202.0,1106.0,1024.0,911.0,909.0,859.0,790.0,807.0,835.0,895.0,817.0,877.0,977.0,,,,,,,,,,,,,,,,,,,,2407
COVID-19,FL,HOSPITALIZATIONS,2023-05-06 00:00:00,2023-12-16 00:00:00,24,45081.0,909.0,859.0,790.0,807.0,835.0,895.0,817.0,877.0,977.0,1016.0,1130.0,1223.0,1521.0,1753.0,1969.0,2819.0,3563.0,3208.0,2940.0,2631.0,1669.0,1375.0,1160.0,1578.0,947.0,829.0,857.0,742.0,753.0,737.0,811.0,906.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408
COVID-19,FL,HOSPITALIZATIONS,2023-10-21 00:00:00,2024-06-22 00:00:00,27,35977.0,947.0,829.0,857.0,742.0,753.0,737.0,811.0,906.0,1178.0,1453.0,1786.0,2143.0,2124.0,2060.0,2100.0,2038.0,1951.0,1851.0,1548.0,1452.0,1198.0,925.0,792.0,680.0,577.0,473.0,420.0,428.0,312.0,161.0,196.0,202.0,252.0,283.0,325.0,487.0,,,,,,,,,,,,,,,,,,,,,,,,,2409
COVID-19,FL,HOSPITALIZATIONS,2024-04-27 00:00:00,2024-11-23 00:00:00,22,13615.0,428.0,312.0,161.0,196.0,202.0,252.0,283.0,325.0,487.0,561.0,717.0,830.0,999.0,994.0,950.0,826.0,762.0,588.0,516.0,526.0,422.0,357.0,283.0,240.0,12.0,146.0,99.0,129.0,421.0,334.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410
COVID-19,FL,HOSPITALIZATIONS,2024-09-28 00:00:00,2025-05-31 00:00:00,27,11922.0,283.0,240.0,12.0,146.0,99.0,129.0,421.0,334.0,257.0,320.0,299.0,332.0,398.0,432.0,644.0,571.0,544.0,616.0,613.0,609.0,494.0,460.0,447.0,380.0,442.0,395.0,399.0,365.0,305.0,317.0,310.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2010-10-02 00:00:00,2011-08-06 00:00:00,36,62.103893,1.10275,0.793794,0.791023,0.801311,0.779833,0.743424,1.00136,0.891996,1.10714,1.16321,0.945846,1.51849,1.52446,1.40617,1.7554,2.36777,2.6757,2.87303,3.20291,4.34783,4.16738,3.8888,3.50391,2.76452,2.5306,2.24277,1.35374,0.913621,1.00823,0.880395,0.602007,0.627521,0.522938,0.518623,0.507343,0.418994,0.541942,0.393604,0.310188,0.55142,0.501672,0.459418,0.571837,0.528973,,,,,,,,,,,,,,,,,2412
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2011-06-11 00:00:00,2011-12-17 00:00:00,19,17.595636,0.418994,0.541942,0.393604,0.310188,0.55142,0.501672,0.459418,0.571837,0.528973,0.430725,0.334821,0.471592,0.550297,0.644681,0.540662,0.462749,0.609756,0.759828,1.16589,0.769625,0.918044,0.934423,0.707623,0.658106,0.863596,0.578577,0.897813,1.01878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2011-10-22 00:00:00,2012-07-28 00:00:00,32,40.916116,0.769625,0.918044,0.934423,0.707623,0.658106,0.863596,0.578577,0.897813,1.01878,0.749702,1.07882,0.77837,1.13681,1.46238,1.77074,2.31326,2.21764,3.00468,2.38732,2.47816,2.01789,2.2012,1.01982,1.00735,0.727273,0.85034,0.818331,0.733347,0.479781,0.635209,0.670055,0.528465,0.542547,0.49054,0.0,0.0,0.189753,0.0,0.365631,0.530973,0.383142,,,,,,,,,,,,,,,,,,,,2414
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2012-06-02 00:00:00,2013-07-20 00:00:00,51,56.9359018,0.542547,0.49054,0.0,0.0,0.189753,0.0,0.365631,0.530973,0.383142,0.631579,0.613497,0.606061,0.626305,0.383877,0.662252,0.0,0.632911,0.674536,0.867285,1.07613,1.20384,0.645552,1.08809,0.952381,1.02297,1.14613,1.20015,1.28948,1.27857,2.20365,2.43493,2.32558,2.42227,2.52996,2.38565,2.63852,2.67509,2.16933,1.76887,1.67619,1.63306,1.76471,1.5328,1.52027,1.08785,0.969462,0.865161,0.718664,0.725655,0.371058,0.142959,0.0256937,0.0879765,0.0492126,0.0,0.222717,0.515464,0.172117,0.0,0.19685,2415
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2014-06-21 00:00:00,2015-07-18 00:00:00,48,64.715485,0.46786,0.715252,0.304378,0.485044,0.426605,0.720034,0.538933,0.61127,0.550426,0.61479,0.629746,0.777568,0.766363,0.668392,0.729108,0.820531,0.781793,0.844231,1.0968,0.70514,0.886767,0.80292,1.05989,0.988986,0.865434,1.4311,1.84594,3.01887,2.82456,2.52855,3.21231,3.34881,2.33674,2.15794,2.36007,1.87772,1.9298,1.68624,1.51797,1.13311,1.44533,1.40903,1.05526,1.0287,1.01868,0.991005,0.630613,0.548619,0.589787,0.506639,0.707034,0.576959,0.376614,0.553097,0.977836,0.578574,0.653717,,,,2416
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2016-07-09 00:00:00,2017-07-29 00:00:00,47,75.273278,1.10858,0.583303,0.599377,0.677679,0.450635,0.582969,0.649351,0.889068,0.524299,0.91721,0.864232,1.09503,1.04486,0.90833,1.04034,0.826166,1.11313,0.981892,1.08992,1.37518,1.2646,1.25928,0.993339,1.05459,1.35915,1.41151,1.69849,1.88282,2.57515,3.25399,4.05593,4.90407,4.54676,3.39673,2.58154,2.47416,2.65565,1.9214,1.79856,1.73496,1.45349,1.02898,0.976727,0.867161,1.00455,0.648193,0.874891,0.390286,0.447467,0.250815,0.38743,0.380791,0.657895,0.699004,0.560617,0.500751,,,,,2417
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2018-06-30 00:00:00,2018-12-08 00:00:00,15,18.041622,0.660345,0.682382,0.339586,0.434084,0.644538,0.28576,0.495841,0.48353,0.627897,0.688705,0.914685,0.947026,0.7945,1.18708,0.944063,0.787648,0.883799,0.853253,0.972398,0.91149,0.433239,1.14909,0.986423,0.93426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2018-10-13 00:00:00,2019-08-24 00:00:00,37,48.54317600000001,0.787648,0.883799,0.853253,0.972398,0.91149,0.433239,1.14909,0.986423,0.93426,0.596073,0.646595,1.48418,1.67304,1.30657,1.78311,2.2846,2.4032,2.2739,2.52834,2.63651,2.0677,2.82282,2.00902,1.35503,1.39237,1.21089,0.870133,0.962503,0.798122,0.658073,0.651997,0.520999,0.708676,0.0,0.66717,0.394452,0.431063,0.443234,0.360427,0.50396,0.368135,0.316957,0.379057,0.335591,0.318399,0.46868,,,,,,,,,,,,,,,2419
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2020-07-11 00:00:00,46,73.82429200000001,0.443234,0.360427,0.50396,0.368135,0.316957,0.379057,0.335591,0.318399,0.46868,0.495685,0.688073,0.549547,0.635456,0.71736,0.665014,0.596352,0.694369,0.724848,0.782453,0.804734,1.17585,1.65146,1.55816,1.69157,1.66225,2.14892,2.76218,2.7731,2.67944,3.15686,3.63602,3.7881,4.05405,4.11494,3.38791,3.36495,3.40055,3.2967,3.27397,1.77778,1.55703,0.759144,0.581745,0.438276,0.224875,0.447168,0.457938,0.353357,0.486066,0.374324,0.24359,0.395101,0.467999,0.313123,0.521465,,,,,,2420
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2020-05-16 00:00:00,2020-09-05 00:00:00,8,7.052671999999999,0.457938,0.353357,0.486066,0.374324,0.24359,0.395101,0.467999,0.313123,0.521465,0.540281,0.512821,0.302537,0.517956,0.308302,0.307272,0.413408,0.537132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2020-07-11 00:00:00,2021-04-10 00:00:00,31,21.118108,0.521465,0.540281,0.512821,0.302537,0.517956,0.308302,0.307272,0.413408,0.537132,0.557211,0.616246,0.730711,0.790378,0.562169,0.460087,0.573703,0.804829,0.689578,0.964519,0.558991,0.436491,0.51969,0.652629,0.448113,0.631939,0.641907,0.334169,0.40461,0.586224,0.47824,0.312373,0.537917,0.636537,0.452046,0.338429,0.410529,0.435228,0.48014,0.518553,0.592748,,,,,,,,,,,,,,,,,,,,,2422
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2021-02-13 00:00:00,2021-11-13 00:00:00,31,30.707384999999995,0.537917,0.636537,0.452046,0.338429,0.410529,0.435228,0.48014,0.518553,0.592748,0.315032,0.400194,0.816098,0.719667,0.876687,0.795294,0.700723,0.867706,0.848564,0.640469,0.815904,0.827997,0.752674,0.776332,0.809129,0.862427,0.907298,0.647311,0.836653,0.940992,0.900164,1.27548,1.16302,0.948577,1.26715,0.90145,0.871434,0.865485,1.01381,1.09012,0.851417,,,,,,,,,,,,,,,,,,,,,2423
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-09-03 00:00:00,42,48.033329,1.16302,0.948577,1.26715,0.90145,0.871434,0.865485,1.01381,1.09012,0.851417,1.23561,1.43821,1.18974,1.50017,1.953,2.86567,3.09136,2.65068,1.92404,1.46712,1.11356,0.987714,0.933034,0.999625,0.86852,0.784456,0.731083,0.936378,0.61624,0.612435,0.475668,0.698058,0.546518,0.596421,0.588512,0.705271,0.620821,0.49703,0.641949,0.477498,0.454069,0.571157,0.452909,0.458295,0.475382,0.398021,0.392071,0.365047,0.310387,0.539926,0.40107,0.496141,,,,,,,,,,2424
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2023-07-15 00:00:00,2024-02-17 00:00:00,23,31.442406,0.27027,0.412493,0.283286,0.298871,0.308642,0.313116,0.40784,0.304699,0.461066,0.45403,0.866887,0.7255,0.807715,0.563311,0.688287,0.998398,0.77377,0.734214,0.703883,1.07872,0.849331,1.28955,1.23804,2.11434,2.89139,2.24987,1.45042,0.931867,1.50831,1.36007,1.95063,2.15359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2023-12-23 00:00:00,2024-08-24 00:00:00,27,45.629788000000005,2.11434,2.89139,2.24987,1.45042,0.931867,1.50831,1.36007,1.95063,2.15359,2.15479,2.14667,2.2571,2.23616,2.63181,1.99214,1.51349,1.58749,0.998847,1.01136,0.955748,0.955216,0.57818,1.02672,0.635221,0.524968,0.478283,0.563292,0.567058,0.633484,0.59358,0.50979,0.466261,0.56296,0.394706,0.421595,0.622382,,,,,,,,,,,,,,,,,,,,,,,,,2426
ILI,SOUTH DAKOTA,PERCENT_UNWEIGHTED,2024-06-29 00:00:00,2025-05-31 00:00:00,40,56.15496800000001,0.567058,0.633484,0.59358,0.50979,0.466261,0.56296,0.394706,0.421595,0.622382,0.948188,0.863821,0.809762,0.578614,0.684027,0.728421,0.777884,0.860966,0.807254,0.780622,0.923008,0.67868,0.935112,1.13802,0.966568,0.999886,1.45685,2.2734,2.3362,1.91775,2.75743,3.0103,3.57652,3.28546,3.40845,2.42882,2.06275,1.45654,1.40181,1.04498,1.11351,0.927644,1.08115,0.955536,0.820086,0.587133,,,,,,,,,,,,,,,,2427
INFLUENZA,ME,HOSPITALIZATIONS,2022-08-13 00:00:00,2023-05-20 00:00:00,32,1147.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,14.0,33.0,100.0,119.0,182.0,211.0,192.0,126.0,57.0,29.0,14.0,10.0,6.0,4.0,0.0,4.0,0.0,5.0,1.0,4.0,3.0,0.0,5.0,0.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,2428
INFLUENZA,ME,HOSPITALIZATIONS,2023-03-25 00:00:00,2023-09-30 00:00:00,19,45.0,1.0,4.0,3.0,0.0,5.0,0.0,2.0,4.0,5.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429
INFLUENZA,ME,HOSPITALIZATIONS,2023-08-05 00:00:00,2024-08-17 00:00:00,46,946.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,4.0,1.0,4.0,2.0,19.0,9.0,15.0,20.0,16.0,51.0,58.0,47.0,40.0,34.0,65.0,77.0,86.0,69.0,64.0,50.0,33.0,26.0,23.0,24.0,15.0,16.0,14.0,9.0,8.0,3.0,5.0,5.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,,,,,,2430
